Country Name,Country Code,Indicator Name,Value
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Post Secondary. Total,32.0
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Female,2.72
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Male,2.59
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Primary. Total,5.31
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Female,109.55
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Male,125.98
Bulgaria,BGR,Wittgenstein Projection: Population age 20-24 in thousands by highest level of educational attainment. Upper Secondary. Total,235.53
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Female,0.08
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Male,0.41
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Incomplete Primary. Total,0.48
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Female,18.3
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Male,23.72
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Lower Secondary. Total,42.03
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Female,0.21
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Male,0.25
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. No Education. Total,0.46
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Female,73.71
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Male,44.41
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Post Secondary. Total,118.12
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Female,2.25
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Male,2.17
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Primary. Total,4.42
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Female,94.36
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Male,129.19
Bulgaria,BGR,Wittgenstein Projection: Population age 25-29 in thousands by highest level of educational attainment. Upper Secondary. Total,223.56
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Female,16.75
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Male,11.06
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Incomplete Primary. Total,27.81
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Female,586.72
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Male,566.3
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Lower Secondary. Total,1153.02
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Female,26.08
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Male,13.96
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. No Education. Total,40.04
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Female,826.72
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Male,523.56
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Post Secondary. Total,1350.29
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Female,124.73
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Male,80.73
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Primary. Total,205.46
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Female,1568.71
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Male,1665.95
Bulgaria,BGR,Wittgenstein Projection: Population in thousands by highest level of educational attainment. Upper Secondary. Total,3234.66
Denmark,DNK,All staff compensation as % of total expenditure in public institutions (%),73.53713989
Denmark,DNK,All staff compensation as % of total expenditure in secondary public institutions (%),71.02015686
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 15+, female",5.51
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 15+, total",5.59
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 15-19, female",6.0
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 15-19, total",6.0
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 20-24, female",5.82
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 20-24, total",5.84
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 25+, female",5.44
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 25+, total",5.53
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 25-29, female",5.38
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 25-29, total",5.5
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 30-34, female",5.56
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 30-34, total",5.67
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 35-39, female",5.8
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 35-39, total",5.82
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 40-44, female",6.76
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 40-44, total",6.79
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 45-49, female",6.84
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 45-49, total",6.83
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 50-54, female",6.84
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 50-54, total",6.83
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 55-59, female",6.89
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 55-59, total",6.9
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 60-64, female",3.92
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 60-64, total",3.92
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 65-69, female",3.82
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 65-69, total",3.83
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 70-74, female",3.72
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 70-74, total",3.75
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 75+, female",3.72
Denmark,DNK,"Barro-Lee: Average years of primary schooling, age 75+, total",3.75
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 15+, female",4.82
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 15+, total",4.91
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 15-19, female",3.27
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 15-19, total",3.23
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 20-24, female",5.14
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 20-24, total",4.96
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 25+, female",4.92
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 25+, total",5.05
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 25-29, female",4.95
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 25-29, total",4.92
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 30-34, female",5.18
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 30-34, total",5.21
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 35-39, female",5.35
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 35-39, total",5.32
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 40-44, female",5.35
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 40-44, total",5.32
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 45-49, female",5.25
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 45-49, total",5.22
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 50-54, female",5.25
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 50-54, total",5.22
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 55-59, female",4.9
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 55-59, total",5.03
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 60-64, female",5.55
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 60-64, total",5.72
Denmark,DNK,"Barro-Lee: Average years of secondary schooling, age 65-69, female",4.4
